Row ID,Order ID,Order Date,Order Priority,Order Quantity,Target Profit,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1751,12544,3-Mar-09,Low,34,-119.01,74.3,0.08,Regular Air,-129.01,2.08,5.33,Jim Radford,Washington,West,Corporate,Furniture,Office Furnishings,Eldon® Wave Desk Accessories,Small Box,0.43,10-Mar-09
1770,12704,9-Feb-10,Low,44,1270.51,21506.77,0.06,Regular Air,1260.51,499.99,24.49,Carlos Soltero,Washington,West,Small Business,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,0.36,9-Feb-10
1771,12704,9-Feb-10,Low,28,-1264.02,669.02,0.02,Delivery Truck,-1274.02,20.98,53.03,Carlos Soltero,Washington,West,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,11-Feb-10
1781,12771,17-Jan-09,Critical,40,-183.44,1143.49,0.08,Regular Air,-193.44,30.53,19.99,Carlos Soltero,Washington,West,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,17-Jan-09
1782,12771,17-Jan-09,Critical,46,-33.1,78.08,0.01,Regular Air,-43.1,1.68,1.57,Carlos Soltero,Washington,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,19-Jan-09
1806,12929,30-Aug-10,Critical,19,-148.93,5297.47,0.02,Delivery Truck,-158.93,270.98,50,Jim Radford,Washington,West,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,31-Aug-10
1807,12929,30-Aug-10,Critical,20,39.68,95.3,0,Regular Air,29.68,4.48,1.22,Jim Radford,Washington,West,Corporate,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36,31-Aug-10
1842,13280,11-Sep-09,High,40,-106.76,460.68,0.01,Regular Air,-116.76,10.9,7.46,Grant Carroll,Washington,West,Small Business,Office Supplies,Storage & Organization,Crate-A-Files ,Small Box,0.59,12-Sep-09
1843,13280,11-Sep-09,High,49,-150.95,318.76,0.1,Regular Air,-160.95,7.99,5.03,Grant Carroll,Washington,West,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,12-Sep-09
1848,13313,16-Jul-09,Not Specified,47,-199.61,1020.61,0.04,Regular Air,-209.61,21.66,13.99,Skye Norling,Washington,West,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,17-Jul-09
1855,13346,15-Nov-12,Low,44,-230.83,268.34,0.09,Regular Air,-240.83,6.48,8.88,Doug Bickford,Washington,West,Corporate,Office Supplies,Paper,Xerox 224,Small Box,0.37,20-Nov-12
1913,13702,10-Sep-11,Low,6,22.32,209,0.08,Regular Air,12.32,35.44,7.5,Grant Carroll,Washington,West,Small Business,Office Supplies,Paper,Xerox 1906,Small Box,0.38,14-Sep-11
1928,13795,10-Apr-11,Not Specified,30,-109.08,501.32,0.04,Regular Air,-119.08,15.99,13.18,Muhammed MacIntyre,Washington,West,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2  x 11 ",Small Box,0.37,13-Apr-11
1929,13795,10-Apr-11,Not Specified,23,53.35,275.16,0.05,Express Air,43.35,11.34,5.01,Muhammed MacIntyre,Washington,West,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,13-Apr-11
1930,13795,10-Apr-11,Not Specified,37,555.49,1302.99,0.02,Regular Air,545.49,35.44,5.09,Muhammed MacIntyre,Washington,West,Small Business,Office Supplies,Paper,Xerox 1932,Small Box,0.38,11-Apr-11
1978,14116,9-Oct-11,High,1,-6.07,40.1,0.09,Regular Air,-16.07,30.98,11.63,Doug Bickford,Washington,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,11-Oct-11
1979,14116,9-Oct-11,High,42,171.48,1414.05,0.09,Regular Air,161.48,34.54,14.72,Doug Bickford,Washington,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,10-Oct-11
2013,14372,23-Oct-12,Critical,34,-1049.2,5350.61,0.09,Delivery Truck,-1059.2,170.98,60.49,Beth Thompson,Washington,West,Corporate,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,0.69,25-Oct-12
2058,14726,8-Jan-12,Low,15,-11.48,310.87,0.07,Regular Air,-21.48,20.95,4,Ralph Knight,Washington,West,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,8-Jan-12
2070,14819,25-Jan-10,Not Specified,48,3132.78,9062.73,0.09,Regular Air,3122.78,207.48,0.99,Carl Jackson,Washington,West,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,27-Jan-10
2071,14819,25-Jan-10,Not Specified,27,-468.22,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,Carl Jackson,Washington,West,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,26-Jan-10
2114,15106,27-Jan-11,Not Specified,42,-4.23,283.58,0.03,Regular Air,-14.23,6.64,4.95,Dorothy Badders,Washington,West,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,29-Jan-11
2115,15106,27-Jan-11,Not Specified,39,958.79,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,Dorothy Badders,Washington,West,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,27-Jan-11
2116,15106,27-Jan-11,Not Specified,35,3.67,82.15,0.03,Regular Air,-6.33,2.21,1.12,Dorothy Badders,Washington,West,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,29-Jan-11
2117,15108,27-Aug-09,High,50,382.36,2066.16,0.02,Regular Air,372.36,40.99,17.48,Delfina Latchford,Washington,West,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,29-Aug-09
2129,15205,17-Mar-11,Critical,18,688.26,4605.36,0.02,Delivery Truck,678.26,243.98,43.32,Julia West,Washington,West,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,19-Mar-11
2130,15205,17-Mar-11,Critical,42,165.72,1753.51,0.02,Regular Air,155.72,39.98,9.2,Julia West,Washington,West,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,18-Mar-11
2161,15591,6-Jun-12,Critical,31,83.53,426.34,0,Regular Air,73.53,12.58,5.16,Brad Eason,Washington,West,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,8-Jun-12
2206,15907,11-Apr-11,High,36,-1404.41,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,Thomas Seio,Washington,West,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,13-Apr-11
2207,15907,11-Apr-11,High,36,960.68,3722.29,0.04,Express Air,950.68,105.98,13.99,Thomas Seio,Washington,West,Home Office,Furniture,Office Furnishings,"Tenex 46  x 60  Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,14-Apr-11
2208,15907,11-Apr-11,High,4,4.59,28.05,0.09,Regular Air,-5.41,7.04,2.17,Thomas Seio,Washington,West,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8  x 5 , 3 Forms per Page",Wrap Bag,0.38,12-Apr-11
2209,15937,6-Nov-12,Low,32,84.07,311.44,0.04,Regular Air,74.07,9.78,1.99,Monica Federle,Washington,West,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,10-Nov-12
2210,15937,6-Nov-12,Low,17,87.38,215.65,0.01,Express Air,77.38,12.22,2.85,Monica Federle,Washington,West,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,15-Nov-12
2221,16039,16-May-12,High,3,-108.82,121.12,0.1,Regular Air,-118.82,43.98,1.99,Michelle Lonsdale,Washington,West,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,17-May-12
2246,16193,9-Apr-12,Not Specified,8,16.41,300.2,0,Regular Air,6.41,34.76,8.22,Frank Price,Washington,West,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,11-Apr-12
2247,16193,9-Apr-12,Not Specified,29,-173.68,1364.8,0.07,Regular Air,-183.68,55.99,5,Frank Price,Washington,West,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,11-Apr-12
2281,16423,5-Aug-12,Medium,19,-45.13,128.21,0.05,Regular Air,-55.13,6.48,6.57,Bryan Davis,Washington,West,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37,7-Aug-12
2283,16451,22-Jul-09,Not Specified,9,68.23,252.79,0.09,Regular Air,58.23,30.56,2.99,Don Jones,Washington,West,Corporate,Office Supplies,Binders and Binder Accessories,Surelock  Post Binders,Small Box,0.35,23-Jul-09
2294,16545,9-May-10,Not Specified,10,14.45,50.97,0.09,Regular Air,4.45,5.16,0.73,Carlos Soltero,Washington,West,Small Business,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,0.56,11-May-10
2295,16545,9-May-10,Not Specified,1,6.94,4.99,0.04,Regular Air,-3.06,3.68,1.32,Carlos Soltero,Washington,West,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,11-May-10
2296,16547,18-Feb-09,Not Specified,30,1250.25,10554.63,0.09,Delivery Truck,1240.25,355.98,58.92,Nicole Hansen,Washington,West,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis  Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,20-Feb-09
2297,16547,18-Feb-09,Not Specified,8,-523.23,1749.64,0.04,Delivery Truck,-533.23,218.75,69.64,Nicole Hansen,Washington,West,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,18-Feb-09
2316,16706,27-Jun-12,High,47,-993.58,1943.72,0.03,Regular Air,-1003.58,41.47,34.2,Beth Thompson,Washington,West,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,28-Jun-12
2317,16706,27-Jun-12,High,6,5.94,18.37,0.01,Regular Air,-4.06,2.78,1.2,Beth Thompson,Washington,West,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,28-Jun-12
2318,16706,27-Jun-12,High,49,1891.58,6175.78,0.07,Express Air,1881.58,155.99,3.9,Beth Thompson,Washington,West,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,29-Jun-12
2323,16741,30-Sep-10,Medium,6,-32.38,157.97,0.01,Regular Air,-42.38,22.84,16.87,Nicole Hansen,Washington,West,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,0.39,1-Oct-10
2346,16932,15-Apr-10,Critical,25,-110.99,144.84,0.09,Regular Air,-120.99,5.78,8.09,Carlos Soltero,Washington,West,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,0.36,16-Apr-10
2347,16932,15-Apr-10,Critical,20,22.88,127.16,0.09,Regular Air,12.88,6.7,1.56,Carlos Soltero,Washington,West,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,15-Apr-10
2383,17283,14-Sep-11,Not Specified,4,-2806.34,5472.12,0.06,Delivery Truck,-2816.34,1360.14,14.7,Dorothy Badders,Washington,West,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,15-Sep-11
2384,17286,21-Sep-10,High,7,-531.87,1810.67,0.09,Delivery Truck,-541.87,270.98,50,Muhammed MacIntyre,Washington,West,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,22-Sep-10
2402,17409,17-Aug-10,Not Specified,31,-148.87,633.56,0.09,Regular Air,-158.87,20.97,6.5,Muhammed MacIntyre,Washington,West,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,19-Aug-10
2445,17764,16-Sep-09,Low,27,-87.28,644.4,0.04,Regular Air,-97.28,22.84,16.87,Don Miller,Washington,West,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,16-Sep-09
2483,18080,22-Jun-09,High,7,-70.83,1211.98,0.1,Delivery Truck,-80.83,180.98,26.2,Sylvia Foulston,Washington,West,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,23-Jun-09
2487,18113,28-Aug-12,Not Specified,27,-504.32,3316.08,0.08,Delivery Truck,-514.32,130.98,30,Becky Castell,Washington,West,Consumer,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,30-Aug-12
2489,18144,7-Jun-11,Critical,48,-121.82,207.08,0.09,Regular Air,-131.82,4.28,5.17,Dorothy Wardle,Washington,West,Corporate,Office Supplies,Paper,Xerox 1971,Small Box,0.4,9-Jun-11
2490,18144,7-Jun-11,Critical,8,-55.42,234.28,0.09,Regular Air,-65.42,28.28,13.99,Dorothy Wardle,Washington,West,Corporate,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,9-Jun-11
2491,18144,7-Jun-11,Critical,41,-240.17,1779.89,0.09,Regular Air,-250.17,55.99,5,Dorothy Wardle,Washington,West,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,9-Jun-11
2520,18308,9-Oct-09,Not Specified,30,25.73,114.12,0.05,Regular Air,15.73,3.8,1.49,Ann Chong,Washington,West,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,11-Oct-09
2521,18308,9-Oct-09,Not Specified,15,-82.58,436.05,0.09,Regular Air,-92.58,30.73,4,Ann Chong,Washington,West,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,9-Oct-09
2522,18308,9-Oct-09,Not Specified,49,1475.87,5247.48,0,Regular Air,1465.87,125.99,8.08,Ann Chong,Washington,West,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,10-Oct-09
2615,18887,5-Dec-10,Not Specified,9,28.23,173.42,0,Regular Air,18.23,20.99,0.99,Clay Rozendal,Washington,West,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,7-Dec-10
2624,19010,7-Jun-09,Low,18,10961.31,23792.93,0,Regular Air,10951.31,1270.99,19.99,Grant Carroll,Washington,West,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,9-Jun-09
2637,19078,27-Jul-09,Critical,21,-8.19,256.12,0.03,Regular Air,-18.19,11.97,4.98,Brendan Dodson,Washington,West,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,28-Jul-09
2643,19138,5-Sep-11,Low,30,-21.45,387,0.01,Express Air,-31.45,12.28,6.13,Carlos Daly,Washington,West,Home Office,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,10-Sep-11
2726,19655,11-Jan-09,High,31,314.42,1143.45,0.06,Regular Air,304.42,39.24,1.99,Alan Barnes,Washington,West,Corporate,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,12-Jan-09
2727,19686,15-Aug-10,Medium,2,-43.08,42.31,0.06,Regular Air,-53.08,17.98,8.51,Alan Barnes,Washington,West,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,15-Aug-10
2728,19686,15-Aug-10,Medium,11,22.76,152.67,0.04,Regular Air,12.76,12.95,4.98,Alan Barnes,Washington,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,17-Aug-10
2768,20007,5-Aug-09,Not Specified,49,-36.25,82.61,0.08,Regular Air,-46.25,1.68,1.57,Nicole Hansen,Washington,West,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,6-Aug-09
2782,20071,17-Sep-11,Medium,31,-180.41,789.94,0.1,Delivery Truck,-190.41,25.98,14.36,Cari Schnelling,Washington,West,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,19-Sep-11
2796,20160,22-Oct-11,Low,42,184.89,435.24,0.08,Express Air,174.89,10.31,1.79,Chad Cunningham,Washington,West,Small Business,Office Supplies,Paper,Speediset Carbonless Redi-Letter® 7  x 8 1/2 ,Wrap Bag,0.38,24-Oct-11
2811,20263,14-Nov-09,Medium,8,82.51,473.7,0.05,Regular Air,72.51,59.78,10.29,Bryan Mills,Washington,West,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,15-Nov-09
2812,20263,14-Nov-09,Medium,33,-66.86,553.56,0.08,Regular Air,-76.86,20.99,1.25,Bryan Mills,Washington,West,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,16-Nov-09
2935,21285,3-Jul-10,Medium,32,-20.54,54.78,0.02,Regular Air,-30.54,1.68,1.57,Adrian Hane,Washington,West,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,4-Jul-10
2936,21285,3-Jul-10,Medium,47,33.82,304.83,0.1,Regular Air,23.82,7.08,2.35,Adrian Hane,Washington,West,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accent  Highlighters,Wrap Bag,0.47,5-Jul-10
2956,21383,30-Jan-09,Low,31,7426.43,16066.85,0.07,Regular Air,7416.43,574.74,24.49,Rick Reed,Washington,West,Consumer,Technology,Office Machines,Polycom ViaVideo  Desktop Video Communications Unit,Large Box,0.37,4-Feb-09
2999,21607,15-Mar-12,Not Specified,17,64.92,618.9,0.09,Regular Air,54.92,36.55,13.89,Heather Kirkland,Washington,West,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,17-Mar-12
3006,21636,10-Aug-09,Low,35,376.51,1665.04,0.02,Regular Air,366.51,55.99,3.3,Fred Wasserman,Washington,West,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,10-Aug-09
3052,21889,1-Apr-10,Low,21,145.79,1049.79,0.08,Regular Air,135.79,51.75,19.99,Becky Castell,Washington,West,Consumer,Furniture,Office Furnishings,Howard Miller 13-3/4  Diameter Brushed Chrome Round Wall Clock,Small Box,0.55,8-Apr-10
3053,21889,1-Apr-10,Low,16,113.38,817.18,0.1,Regular Air,103.38,55.29,5.08,Becky Castell,Washington,West,Consumer,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,0.59,3-Apr-10
3089,22151,31-Jul-10,High,49,-69.72,465.83,0.1,Regular Air,-79.72,9.65,6.22,Beth Thompson,Washington,West,Corporate,Furniture,Office Furnishings,"Eldon Expressions  Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,31-Jul-10
3110,22342,29-May-09,Low,13,-82.96,241.71,0,Regular Air,-92.96,20.99,3.3,Claudia Miner,Washington,West,Small Business,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,5-Jun-09
3135,22469,11-Oct-10,High,44,-152.37,275.91,0.1,Regular Air,-162.37,7.99,5.03,Jack Lebron,Washington,West,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,13-Oct-10
3138,22501,18-May-10,High,2,17.27,30.83,0.04,Express Air,7.27,7.64,1.39,Alan Barnes,Washington,West,Corporate,Office Supplies,Envelopes,#10- 4 1/8  x 9 1/2  Security-Tint Envelopes,Small Box,0.36,19-May-10
3140,22532,8-Feb-11,Critical,13,-1.8,121.66,0.03,Regular Air,-11.8,8.85,5.6,Carlos Soltero,Washington,West,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,8-Feb-11
3244,23264,7-Dec-10,Critical,16,-40.82,108.42,0.02,Regular Air,-50.82,6.48,6.81,Clay Rozendal,Washington,West,Corporate,Office Supplies,Paper,Xerox 1930,Small Box,0.36,9-Dec-10
3245,23264,7-Dec-10,Critical,27,27.99,78.47,0.06,Regular Air,17.99,2.88,0.99,Clay Rozendal,Washington,West,Corporate,Office Supplies,Labels,Avery 474,Small Box,0.36,9-Dec-10
3284,23488,6-Jan-09,Critical,30,-11043.6,26133.39,0.04,Delivery Truck,-11053.6,880.98,44.55,Julia West,Washington,West,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,7-Jan-09
3300,23584,12-Mar-12,Critical,14,646.18,2671.21,0.06,Delivery Truck,636.18,200.97,15.59,Alan Barnes,Washington,West,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,14-Mar-12
3355,24007,26-Aug-10,Low,26,145.65,531.66,0.08,Regular Air,135.65,20.89,1.99,Joy Bell,Washington,West,Home Office,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,2-Sep-10
3356,24007,26-Aug-10,Low,28,-3.95,317.85,0.06,Regular Air,-13.95,11.58,6.97,Joy Bell,Washington,West,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,2-Sep-10
3357,24007,26-Aug-10,Low,42,76.17,163.08,0.09,Regular Air,66.17,4.13,0.5,Joy Bell,Washington,West,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,30-Aug-10
3359,24038,20-Jun-11,High,38,9.05,103.07,0.1,Regular Air,-0.95,2.78,1.34,Jack Lebron,Washington,West,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.45,22-Jun-11
3371,24097,4-Aug-10,High,1,-25.34,17.19,0,Regular Air,-35.34,14.48,1.99,Anthony Johnson,Washington,West,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,0.49,4-Aug-10
3372,24097,4-Aug-10,High,27,409.93,2689.48,0.04,Regular Air,399.93,99.99,19.99,Anthony Johnson,Washington,West,Small Business,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,0.5,6-Aug-10
3373,24097,4-Aug-10,High,2,1.85,15.31,0.01,Regular Air,-8.15,4.98,4.86,Anthony Johnson,Washington,West,Small Business,Office Supplies,Paper,Xerox 190,Small Box,0.38,6-Aug-10
3380,24128,23-Nov-10,High,13,17.07,270.63,0.1,Regular Air,7.07,21.98,8.32,Eugene Barchas,Washington,West,Corporate,Office Supplies,Paper,Standard Line  'While You Were Out' Hardbound Telephone Message Book,Wrap Bag,0.39,25-Nov-10
